GCF_000970145.1	MSSAC_RS22605	WP_082093142.1	NZ_CP009508.1	5301811	5304466
GCF_000025685.1	HVO_RS18995	WP_004044810.1	NC_013967.1	2789919	2792259
GCF_000970145.1	MSSAC_RS11010	WP_048182489.1	NZ_CP009508.1	2607560	2610422
GCF_000969925.1	MSTHC_RS07395	WP_048167646.1	NZ_CP009502.1	1723957	1726813
GCF_000300255.2	MMALV_RS02800	WP_015504459.1	NC_020913.1	534074	536327
GCF_002214385.1	A3K92_RS04040	WP_088885039.1	NZ_CP014855.1	708310	709714
GCF_000970005.1	MSWH1_RS05705	WP_048126852.1	NZ_CP009504.1	1269643	1271656
GCF_000591035.1	ACAM_RS03555	WP_022541437.1	NC_022521.1	647334	648954
GCF_000172995.2	HBOR_RS13975	WP_006053588.1	NC_014729.1	2754312	2756373
GCF_000762265.1	BRM9_RS07430	WP_048085299.1	NZ_CP006933.1	1519468	1521550
GCF_000025525.1	MFS40622_RS02590	WP_012980123.1	NC_013887.1	502062	505422
GCF_000234805.1	P186_RS11730	WP_014289717.1	NC_016645.1	2090145	2093835
GCF_000007005.1	SSO_RS11950	WP_010923869.1	NC_002754.1	2231617	2233765
GCF_002355635.1	CPZ00_RS13710	WP_096391391.1	NZ_AP017558.1	2823513	2825862
GCF_002215485.1	B6A17_RS08310	WP_011278469.1	NZ_CP020362.1	1453676	1455008
GCF_000022545.1	TSIB_RS07840	WP_015849877.1	NC_012883.1	1450832	1453358
GCF_000024185.1	MRU_RS04020	WP_012955598.1	NC_013790.1	1028496	1031322
GCF_001433455.1	TBCH5v1_RS06785	WP_056933994.1	NZ_CP013050.1	1195537	1196686
GCF_000970085.1	MSSIT_RS11280	WP_048172447.1	NZ_CP009506.1	2647448	2648894
GCF_000144915.1	ASAC_RS05365	WP_013266977.1	NC_014374.1	1061276	1063535
GCF_000970245.1	MSMAC_RS14520	WP_048037526.1	NZ_CP009514.1	3373132	3375316
GCF_000217715.1	HALXA_RS04395	WP_013879112.1	NC_015666.1	893550	895617
GCF_000022465.1	YG5714_RS08790	WP_012716359.1	NC_012622.1	1615881	1619601
