GCF_000263735.1	PY04_RS06135	WP_014734273.1	NC_017946.1	1178813	1181405
GCF_000591055.1	NMLP_RS13745	WP_015410740.1	NC_020388.1	2866165	2867146
GCF_000404165.1	ABM4_RS01920	WP_016357998.1	NC_021355.1	471836	473090
GCF_002214505.1	A3L11_RS09610	WP_088856699.1	NZ_CP015103.1	1785251	1788035
GCF_000017625.1	MBOO_RS11190	WP_012107719.1	NC_009712.1	2218506	2219814
GCF_000517625.1	HALLA_RS19035	WP_049955083.1	NZ_CP007058.1	140921	143747
GCF_000009965.1	TK_RS06525	WP_011250266.1	NC_006624.1	1161627	1163523
GCF_000023965.1	HMUK_RS15965	WP_012807473.1	NC_013201.1	98789	101177
GCF_000970125.1	MSSIH_RS00845	WP_148704677.1	NZ_CP009507.1	183934	187195
GCF_000827835.1	SG26_RS00365	WP_050036532.1	NZ_CP010529.1	97911	100827
GCF_000264495.1	TCELL_RS01900	WP_014737042.1	NC_017954.1	341841	344955
GCF_900036045.1	MAB1_RS15240	WP_062262810.1	NZ_LT158599.1	1008705	1010409
GCF_000223905.1	HAH_RS08545	WP_014040565.1	NC_015948.1	1707930	1709169
GCF_000211475.1	PNA2_RS01375	WP_013747743.1	NC_015474.1	230917	231889
GCF_000404225.1	H729_RS01235	WP_020448185.1	NC_021353.1	277142	278090
GCF_000303155.1	NGAR_RS03615	WP_015018274.1	NC_018719.1	602123	602948
GCF_002214525.1	A3L12_RS03180	WP_088882269.1	NZ_CP015104.1	597440	598364
GCF_000011125.1	APE_RS07005	WP_010866785.1	NC_000854.2	1316503	1317499
GCF_002214605.1	A3L04_RS06775	WP_068578163.1	NZ_CP015193.1	1197835	1200436
GCF_000018465.1	NMAR_RS08425	WP_012215956.1	NC_010085.1	1440118	1441642
GCF_000016125.1	MMARC5_RS09520	WP_011869016.1	NC_009135.1	1213056	1215039
GCF_000970265.1	MSLAZ_RS10230	WP_048126515.1	NZ_CP009515.1	2494209	2496957
GCF_001433455.1	TBCH5v1_RS13655	WP_056935028.1	NZ_CP013050.1	1365395	1366559
GCF_000017165.1	MEVAN_RS00790	WP_011971967.1	NC_009634.1	172509	175737
GCF_000969985.1	MSBRW_RS09515	WP_011307879.1	NZ_CP009526.1	2246764	2249155
GCF_000304355.2	BN140_RS03225	WP_162196773.1	NC_018227.2	653165	655814
GCF_900036045.1	MAB1_RS03455	WP_014866562.1	NZ_LT158599.1	709068	711192
GCF_000327485.1	METFOR_RS09430	WP_015285901.1	NC_019943.1	1875007	1876765
GCF_000021965.1	MPAL_RS10490	WP_012618717.1	NC_011832.1	2225760	2228454
GCF_000063445.1	RCI_RS15490	WP_012037385.1	NC_009464.1	3164157	3167286
GCF_000012285.1	SACI_RS05690	WP_011278042.1	NC_007181.1	1011619	1013611
GCF_000011105.1	PH_RS07915	WP_010885744.1	NC_000961.1	1478586	1479549
GCF_002945325.1	MMJJ_RS00255	WP_104837154.1	NZ_CP026606.1	49880	51392
GCF_000338775.1	SACRON12I_RS03895	WP_011277683.1	NC_020247.1	650812	653548
GCF_000022205.1	HLAC_RS05470	WP_015909848.1	NC_012029.1	1112254	1113226
GCF_000020905.1	DKAM_RS02350	WP_012608160.1	NC_011766.1	458760	459780
GCF_000011005.1	MCP_RS06855	WP_012900109.1	NC_013665.1	1357185	1359156
GCF_000019805.1	TNEU_RS06720	WP_012350678.1	NC_010525.1	1192682	1195421
GCF_000007225.1	PAE_RS07000	WP_011008435.1	NC_003364.1	1255647	1258392
GCF_002156705.1	B1756_RS05450	WP_086887629.1	NZ_CP019893.1	1087846	1088764
GCF_000235565.1	MHAR_RS01795	WP_014585924.1	NC_017527.1	370505	373496
GCF_000220645.1	GYY_RS06825	WP_013999629.1	NC_015847.1	1307295	1308186
GCF_000196895.1	HACJB3_RS08835	WP_008417325.1	NC_014297.1	1689291	1692018
