GCF_000327485.1	METFOR_RS04095	WP_015284840.1	NC_019943.1	808877	809132
GCF_000234805.1	P186_RS08000	WP_014288950.1	NC_016645.1	1449626	1449854
GCF_000008665.1	AF_RS11010	WP_010879678.1	NC_000917.1	1959971	1960190
GCF_000969945.1	MSKOL_RS16365	WP_048122734.1	NZ_CP009524.1	3991360	3991657
GCF_000970025.1	MSBRM_RS06515	WP_048131891.1	NZ_CP009528.1	1609496	1609721
GCF_000189575.1	SIH_RS05535	WP_014512501.1	NC_017275.1	1050158	1050518
GCF_000970165.1	MSMAW_RS11545	WP_011034390.1	NZ_CP009509.1	2725201	2725648
GCF_001266735.1	MsedE_RS05395	WP_012021016.1	NZ_CP012176.1	995381	995588
GCF_000970065.1	MSBR2_RS05345	WP_048118322.1	NZ_CP009530.1	1299807	1300089
GCF_002906575.1	C2R22_RS22000	WP_103427917.1	NZ_CP026310.1	216493	216832
GCF_000018305.1	CMAQ_RS07395	WP_012186482.1	NC_009954.1	1516950	1517340
GCF_001266655.1	MsedA_RS07760	WP_012021478.1	NZ_CP012172.1	1497423	1497663
GCF_002214545.1	A3L14_RS05595	WP_055428778.1	NZ_CP015105.1	1021259	1021676
GCF_000970305.1	MSBR3_RS01815	WP_048106038.1	NZ_CP009517.1	434112	434301
GCF_000022385.1	LS215_RS02625	WP_010923542.1	NC_012589.1	460034	460424
GCF_000013445.1	MHUN_RS07250	WP_011448395.1	NC_007796.1	1585990	1586230
GCF_000217715.1	HALXA_RS19135	WP_049895563.1	NC_015658.1	334875	335127
GCF_001477655.1	SM9_RS02435	WP_157064646.1	NZ_CP011266.1	606316	607225
GCF_002078355.1	fad_RS07345	WP_081142927.1	NZ_CP015363.1	1480743	1481157
GCF_000734035.1	AFULGI_RS05670	WP_010878588.1	NZ_CP006577.1	1028666	1028852
GCF_002215405.1	B6A18_RS09525	WP_011278781.1	NZ_CP020360.1	1720635	1721067
GCF_000970165.1	MSMAW_RS05875	WP_011032141.1	NZ_CP009509.1	1326644	1326956
GCF_002844335.1	BVU17_RS10795	WP_101350640.1	NZ_CP019154.1	2119887	2120397
GCF_002214485.1	A3L08_RS01110	WP_088853289.1	NZ_CP015102.1	183819	184032
GCF_000328685.1	NATOC_RS08000	WP_015320926.1	NC_019974.1	1625343	1625571
GCF_000022445.1	M164_RS05185	WP_012735889.1	NC_012726.1	1001034	1001463
GCF_000734035.1	AFULGI_RS12710	WP_010879846.1	NZ_CP006577.1	2262235	2262640
GCF_900198835.1	CS910_RS06590	WP_099210477.1	NZ_LT900021.1	1180809	1181082
GCF_002214545.1	A3L14_RS08395	WP_055429691.1	NZ_CP015105.1	1529766	1529970
GCF_000585495.1	BD01_RS06240	WP_042691043.1	NZ_CP007264.1	1131388	1131721
GCF_000008665.1	AF_RS07470	WP_010878978.1	NC_000917.1	1338010	1338220
