CLUSTER_1,1,1,8,1.0,3,1.0,1.0
CLUSTER_10,1,14,9,0.07142857142857142,3,1.0,1.0
CLUSTER_100,1,1,3,1.0,4,1.0,1.0
CLUSTER_101,1,2,3,0.5,4,1.0,1.0
CLUSTER_102,2,6,7,0.3333333333333333,3,0.3333333333333333,1.0
CLUSTER_103,2,12,12,0.16666666666666666,3,0.5,1.0
CLUSTER_104,1,9,5,0.1111111111111111,3,1.0,0.0
CLUSTER_105,1,2,2,0.5,4,1.0,1.0
CLUSTER_106,1,1,8,1.0,4,0.5,0.5
CLUSTER_107,1,39,8,0.02564102564102564,3,0.5,0.0
CLUSTER_108,1,1,1,1.0,4,1.0,1.0
CLUSTER_109,3,12,7,0.25,3,0.3333333333333333,1.0
CLUSTER_11,1,22,6,0.045454545454545456,4,1.0,0.0
CLUSTER_110,1,8,1,0.125,3,0.5,1.0
CLUSTER_111,1,13,7,0.07692307692307693,3,1.0,1.0
CLUSTER_112,2,16,2,0.125,3,0.5,1.0
CLUSTER_113,1,11,8,0.09090909090909091,4,1.0,1.0
CLUSTER_114,1,12,4,0.08333333333333333,3,1.0,1.0
CLUSTER_115,2,10,5,0.2,3,0.3333333333333333,1.0
CLUSTER_116,1,37,2,0.02702702702702703,3,1.0,0.0
CLUSTER_117,1,20,7,0.05,3,1.0,0.0
CLUSTER_118,1,2,12,0.5,4,1.0,1.0
CLUSTER_119,1,1,11,1.0,4,1.0,1.0
CLUSTER_12,1,1,0,1.0,1,1.0,1.0
CLUSTER_120,1,13,8,0.07692307692307693,3,1.0,1.0
CLUSTER_121,1,4,7,0.25,3,1.0,1.0
CLUSTER_122,1,2,13,0.5,4,1.0,1.0
CLUSTER_123,1,9,9,0.1111111111111111,4,1.0,1.0
CLUSTER_124,1,4,11,0.25,4,1.0,1.0
CLUSTER_125,2,13,7,0.15384615384615385,3,0.5,1.0
CLUSTER_126,1,11,10,0.09090909090909091,3,1.0,1.0
CLUSTER_127,2,13,12,0.15384615384615385,3,0.5,1.0
CLUSTER_128,3,18,6,0.16666666666666666,3,0.3333333333333333,0.0
CLUSTER_129,2,4,2,0.5,4,0.5,0.0
CLUSTER_13,3,10,1,0.3,3,0.25,0.75
CLUSTER_130,1,10,10,0.1,4,1.0,1.0
CLUSTER_131,1,12,12,0.08333333333333333,3,1.0,1.0
CLUSTER_132,3,13,3,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_133,2,12,11,0.16666666666666666,3,0.5,1.0
CLUSTER_134,2,8,2,0.25,3,0.3333333333333333,0.6666666666666666
CLUSTER_135,1,3,1,0.3333333333333333,4,0.3333333333333333,0.6666666666666666
CLUSTER_136,3,5,0,0.6,1,0.3333333333333333,1.0
CLUSTER_137,3,11,2,0.2727272727272727,3,0.3333333333333333,1.0
CLUSTER_138,1,14,5,0.07142857142857142,3,1.0,1.0
CLUSTER_139,1,8,3,0.125,4,1.0,1.0
CLUSTER_14,1,3,6,0.3333333333333333,3,1.0,1.0
CLUSTER_140,1,74,5,0.013513513513513514,3,1.0,1.0
CLUSTER_141,3,13,1,0.23076923076923078,3,0.3333333333333333,1.0
CLUSTER_142,2,7,1,0.2857142857142857,4,0.5,0.5
CLUSTER_143,3,8,1,0.375,3,0.3333333333333333,1.0
CLUSTER_144,2,10,3,0.2,3,0.5,1.0
CLUSTER_145,1,13,3,0.07692307692307693,3,1.0,1.0
CLUSTER_146,6,7,0,0.8571428571428571,1,0.125,0.8571428571428571
CLUSTER_147,1,18,3,0.05555555555555555,3,1.0,1.0
CLUSTER_148,1,12,4,0.08333333333333333,3,1.0,1.0
CLUSTER_149,1,4,2,0.25,4,1.0,0.0
CLUSTER_15,1,13,9,0.07692307692307693,4,1.0,1.0
CLUSTER_150,7,10,0,0.7,1,0.125,0.8571428571428571
CLUSTER_151,2,4,2,0.5,4,0.5,1.0
CLUSTER_152,2,27,2,0.07407407407407407,3,0.5,1.0
CLUSTER_153,1,13,4,0.07692307692307693,3,1.0,1.0
CLUSTER_154,7,9,0,0.7777777777777778,1,0.125,0.8571428571428571
CLUSTER_155,1,7,4,0.14285714285714285,3,1.0,1.0
CLUSTER_156,3,12,4,0.25,3,0.3333333333333333,1.0
CLUSTER_157,1,1,1,1.0,4,1.0,1.0
CLUSTER_158,1,3,3,0.3333333333333333,4,1.0,0.0
CLUSTER_159,3,20,7,0.15,3,0.2,0.75
CLUSTER_16,3,5,0,0.6,1,0.3333333333333333,1.0
CLUSTER_160,2,12,4,0.16666666666666666,3,0.5,1.0
CLUSTER_161,3,10,3,0.3,3,0.3333333333333333,1.0
CLUSTER_162,1,9,5,0.1111111111111111,3,1.0,1.0
CLUSTER_163,2,28,7,0.07142857142857142,3,0.5,1.0
CLUSTER_164,1,2,7,0.5,3,1.0,1.0
CLUSTER_165,3,11,4,0.2727272727272727,4,0.3333333333333333,1.0
CLUSTER_166,2,61,5,0.03278688524590164,3,0.5,1.0
CLUSTER_167,3,12,3,0.25,3,0.3333333333333333,1.0
CLUSTER_168,2,11,5,0.18181818181818182,3,0.5,1.0
